s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_CABLE_FUEL,MLR_PRODUCTS,MLR_HYDROGEN CYANIDE
 1.8241748E+002, 7.0909706E+002, 0.0000000E+000,-2.3072803E+002,-2.8790675E+002,-8.1661944E+001, 9.1015957E-002, 0.0000000E+000, 0.0000000E+000, 1.0771875E+002, 1.0889135E+002, 0.0000000E+000, 4.3379404E-002, 0.0000000E+000, 0.0000000E+000
 1.8272890E+002, 7.0089397E+002, 0.0000000E+000,-2.2486993E+002,-2.9050930E+002,-8.1059429E+001, 9.0995682E-002, 0.0000000E+000, 0.0000000E+000, 1.0818490E+002, 1.0454631E+002, 0.0000000E+000, 4.3472075E-002, 0.0000000E+000, 0.0000000E+000
 1.8300186E+002, 7.1832545E+002, 0.0000000E+000,-2.2728863E+002,-3.1960648E+002,-8.0736221E+001, 9.1709925E-002, 0.0000000E+000, 0.0000000E+000, 9.0182365E+001, 9.0785830E+001, 0.0000000E+000, 4.3561361E-002, 0.0000000E+000, 0.0000000E+000
 1.8331415E+002, 7.2161924E+002, 0.0000000E+000,-2.2743545E+002,-3.3434919E+002,-7.9661946E+001, 9.3416874E-002, 0.0000000E+000, 0.0000000E+000, 8.3990445E+001, 8.0266073E+001, 0.0000000E+000, 4.3650900E-002, 0.0000000E+000, 0.0000000E+000
 1.8361273E+002, 7.1392997E+002, 0.0000000E+000,-2.3121753E+002,-3.3092633E+002,-7.8976664E+001, 9.3689889E-002, 0.0000000E+000, 0.0000000E+000, 7.5356324E+001, 7.2903131E+001, 0.0000000E+000, 4.3743509E-002, 0.0000000E+000, 0.0000000E+000
 1.8393057E+002, 7.1820793E+002, 0.0000000E+000,-2.2656614E+002,-3.2622094E+002,-7.8925166E+001, 9.1821448E-002, 0.0000000E+000, 0.0000000E+000, 8.3435661E+001, 8.6587504E+001, 0.0000000E+000, 4.3837398E-002, 0.0000000E+000, 0.0000000E+000
 1.8422369E+002, 7.2639412E+002, 0.0000000E+000,-2.2781065E+002,-3.3407080E+002,-7.8442065E+001, 9.5102790E-002, 0.0000000E+000, 0.0000000E+000, 8.9374769E+001, 8.6165711E+001, 0.0000000E+000, 4.3934029E-002, 0.0000000E+000, 0.0000000E+000
 1.8451634E+002, 7.3121150E+002, 0.0000000E+000,-2.4373063E+002,-3.3148670E+002,-7.8294789E+001, 9.3230675E-002, 0.0000000E+000, 0.0000000E+000, 8.2253073E+001, 7.7792614E+001, 0.0000000E+000, 4.4022304E-002, 0.0000000E+000, 0.0000000E+000
 1.8482024E+002, 7.1607699E+002, 0.0000000E+000,-2.3774880E+002,-3.2690364E+002,-7.8394035E+001, 9.2019914E-002, 0.0000000E+000, 0.0000000E+000, 7.3941013E+001, 7.3122529E+001, 0.0000000E+000, 4.4115854E-002, 0.0000000E+000, 0.0000000E+000
 1.8511530E+002, 7.0357264E+002, 0.0000000E+000,-2.3389149E+002,-3.2869681E+002,-7.8738714E+001, 9.3285525E-002, 0.0000000E+000, 0.0000000E+000, 6.0898213E+001, 6.2338921E+001, 0.0000000E+000, 4.4200125E-002, 0.0000000E+000, 0.0000000E+000
 1.8540782E+002, 7.3762145E+002, 0.0000000E+000,-2.4273863E+002,-3.2290377E+002,-7.9436698E+001, 9.1951922E-002, 0.0000000E+000, 0.0000000E+000, 9.1848145E+001, 9.2634295E+001, 0.0000000E+000, 4.4291679E-002, 0.0000000E+000, 0.0000000E+000
 1.8572417E+002, 7.2429593E+002, 0.0000000E+000,-2.3986135E+002,-3.2691581E+002,-7.9441995E+001, 9.2361062E-002, 0.0000000E+000, 0.0000000E+000, 8.2203262E+001, 7.8169132E+001, 0.0000000E+000, 4.4384701E-002, 0.0000000E+000, 0.0000000E+000
 1.8602324E+002, 7.2089967E+002, 0.0000000E+000,-2.3416860E+002,-3.3627577E+002,-7.9864345E+001, 9.1555581E-002, 0.0000000E+000, 0.0000000E+000, 6.9944793E+001, 7.0682507E+001, 0.0000000E+000, 4.4479128E-002, 0.0000000E+000, 0.0000000E+000
 1.8630794E+002, 7.2856726E+002, 0.0000000E+000,-2.3999764E+002,-3.4778729E+002,-8.1234021E+001, 9.1126418E-002, 0.0000000E+000, 0.0000000E+000, 6.1815095E+001, 5.9639439E+001, 0.0000000E+000, 4.4567751E-002, 0.0000000E+000, 0.0000000E+000
 1.8662428E+002, 7.4205886E+002, 0.0000000E+000,-2.4657287E+002,-3.6243411E+002,-8.1966030E+001, 9.3213616E-002, 0.0000000E+000, 0.0000000E+000, 5.1954118E+001, 5.1179075E+001, 0.0000000E+000, 4.4658537E-002, 0.0000000E+000, 0.0000000E+000
 1.8690898E+002, 7.3867386E+002, 0.0000000E+000,-2.3788437E+002,-3.8176380E+002,-8.2242240E+001, 9.3417440E-002, 0.0000000E+000, 0.0000000E+000, 4.0319502E+001, 3.6876876E+001, 0.0000000E+000, 4.4750678E-002, 0.0000000E+000, 0.0000000E+000
 1.8722531E+002, 7.2746383E+002, 0.0000000E+000,-2.4510015E+002,-4.1008631E+002,-8.2311004E+001, 9.2866559E-002, 0.0000000E+000, 0.0000000E+000,-3.8212145E+000,-9.9407694E+000, 0.0000000E+000, 4.4842683E-002, 0.0000000E+000, 0.0000000E+000
 1.8751001E+002, 7.2235083E+002, 0.0000000E+000,-2.3256462E+002,-4.1546793E+002,-8.2982437E+001, 9.4832321E-002, 0.0000000E+000, 0.0000000E+000,-1.3802680E+001,-8.5693318E+000, 0.0000000E+000, 4.4933604E-002, 0.0000000E+000, 0.0000000E+000
 1.8780928E+002, 7.5072992E+002, 0.0000000E+000,-2.5179793E+002,-3.9404540E+002,-8.2864979E+001, 9.7101783E-002, 0.0000000E+000, 0.0000000E+000, 2.2701427E+001, 2.2118710E+001, 0.0000000E+000, 4.5022337E-002, 0.0000000E+000, 0.0000000E+000
 1.8812141E+002, 7.5203187E+002, 0.0000000E+000,-2.5378262E+002,-3.8211247E+002,-8.2513100E+001, 9.3581832E-002, 0.0000000E+000, 0.0000000E+000, 3.4177448E+001, 3.3717264E+001, 0.0000000E+000, 4.5115854E-002, 0.0000000E+000, 0.0000000E+000
 1.8842001E+002, 7.2695606E+002, 0.0000000E+000,-2.3164415E+002,-3.6820836E+002,-8.3642606E+001, 9.5642677E-002, 0.0000000E+000, 0.0000000E+000, 4.4770179E+001, 4.3556590E+001, 0.0000000E+000, 4.5209760E-002, 0.0000000E+000, 0.0000000E+000
 1.8872061E+002, 7.3018100E+002, 0.0000000E+000,-2.4290985E+002,-3.5323033E+002,-8.4124321E+001, 9.3393141E-002, 0.0000000E+000, 0.0000000E+000, 5.1654095E+001, 5.0009895E+001, 0.0000000E+000, 4.5299458E-002, 0.0000000E+000, 0.0000000E+000
 1.8902063E+002, 7.1712266E+002, 0.0000000E+000,-2.3106075E+002,-3.5429658E+002,-8.4115366E+001, 9.5395377E-002, 0.0000000E+000, 0.0000000E+000, 4.9148687E+001, 4.7745356E+001, 0.0000000E+000, 4.5393355E-002, 0.0000000E+000, 0.0000000E+000
 1.8931363E+002, 7.5682015E+002, 0.0000000E+000,-2.5452754E+002,-3.6449895E+002,-8.3520898E+001, 9.6142155E-002, 0.0000000E+000, 0.0000000E+000, 5.2181533E+001, 5.4368898E+001, 0.0000000E+000, 4.5482198E-002, 0.0000000E+000, 0.0000000E+000
 1.8960785E+002, 7.7752753E+002, 0.0000000E+000,-2.5970955E+002,-3.7451247E+002,-8.3132894E+001, 9.2998778E-002, 0.0000000E+000, 0.0000000E+000, 6.2257491E+001, 6.0265621E+001, 0.0000000E+000, 4.5571816E-002, 0.0000000E+000, 0.0000000E+000
 1.8991560E+002, 7.4400385E+002, 0.0000000E+000,-2.4668391E+002,-3.6870740E+002,-8.3037055E+001, 9.4085203E-002, 0.0000000E+000, 0.0000000E+000, 4.8836204E+001, 4.5669574E+001, 0.0000000E+000, 4.5663193E-002, 0.0000000E+000, 0.0000000E+000
 1.9021924E+002, 7.3794555E+002, 0.0000000E+000,-2.3892711E+002,-3.7005806E+002,-8.4356223E+001, 9.3746766E-002, 0.0000000E+000, 0.0000000E+000, 4.5278730E+001, 4.4697912E+001, 0.0000000E+000, 4.5756631E-002, 0.0000000E+000, 0.0000000E+000
 1.9053354E+002, 7.4622552E+002, 0.0000000E+000,-2.4893167E+002,-3.8929005E+002,-8.6073685E+001, 9.5360215E-002, 0.0000000E+000, 0.0000000E+000, 2.4318899E+001, 2.2025472E+001, 0.0000000E+000, 4.5850949E-002, 0.0000000E+000, 0.0000000E+000
 1.9081293E+002, 7.4958921E+002, 0.0000000E+000,-2.5339501E+002,-4.1673735E+002,-8.7192566E+001, 9.5385368E-002, 0.0000000E+000, 0.0000000E+000,-3.5311146E+000,-7.6403302E+000, 0.0000000E+000, 4.5942073E-002, 0.0000000E+000, 0.0000000E+000
 1.9112723E+002, 7.6896870E+002, 0.0000000E+000,-2.6445962E+002,-4.1178687E+002,-8.6274730E+001, 9.4372842E-002, 0.0000000E+000, 0.0000000E+000, 7.1240748E+000, 6.5418559E+000, 0.0000000E+000, 4.6032520E-002, 0.0000000E+000, 0.0000000E+000
 1.9140125E+002, 7.5658181E+002, 0.0000000E+000,-2.5863471E+002,-4.0380328E+002,-8.4948139E+001, 9.3367791E-002, 0.0000000E+000, 0.0000000E+000, 1.3644276E+001, 9.2890481E+000, 0.0000000E+000, 4.6122609E-002, 0.0000000E+000, 0.0000000E+000
 1.9170012E+002, 7.5324891E+002, 0.0000000E+000,-2.6430149E+002,-4.1427235E+002,-8.6313491E+001, 9.3721760E-002, 0.0000000E+000, 0.0000000E+000,-1.0504289E+001,-1.1544693E+001, 0.0000000E+000, 4.6210976E-002, 0.0000000E+000, 0.0000000E+000
 1.9203575E+002, 7.2814382E+002, 0.0000000E+000,-2.2806366E+002,-4.2077534E+002,-8.6896510E+001, 9.4766444E-002, 0.0000000E+000, 0.0000000E+000,-7.5204092E+000,-7.4969305E+000, 0.0000000E+000, 4.6306388E-002, 0.0000000E+000, 0.0000000E+000
 1.9232272E+002, 7.8125768E+002, 0.0000000E+000,-2.6373240E+002,-4.0568126E+002,-8.3854052E+001, 9.6412014E-002, 0.0000000E+000, 0.0000000E+000, 2.9772520E+001, 2.8086379E+001, 0.0000000E+000, 4.6401825E-002, 0.0000000E+000, 0.0000000E+000
 1.9261742E+002, 7.7841224E+002, 0.0000000E+000,-2.6604604E+002,-3.9380200E+002,-8.2219881E+001, 9.8142095E-002, 0.0000000E+000, 0.0000000E+000, 3.6342892E+001, 3.6442465E+001, 0.0000000E+000, 4.6490270E-002, 0.0000000E+000, 0.0000000E+000
 1.9292873E+002, 7.6504406E+002, 0.0000000E+000,-2.5758437E+002,-3.7747613E+002,-8.2095403E+001, 9.7681698E-002, 0.0000000E+000, 0.0000000E+000, 5.1081509E+001, 4.7985846E+001, 0.0000000E+000, 4.6580656E-002, 0.0000000E+000, 0.0000000E+000
 1.9320137E+002, 7.5509301E+002, 0.0000000E+000,-2.5088363E+002,-3.7601372E+002,-8.2932977E+001, 9.6778981E-002, 0.0000000E+000, 0.0000000E+000, 4.6632788E+001, 4.5359461E+001, 0.0000000E+000, 4.6670732E-002, 0.0000000E+000, 0.0000000E+000
 1.9350040E+002, 7.7628865E+002, 0.0000000E+000,-2.5304449E+002,-3.8077338E+002,-8.4439191E+001, 9.6964428E-002, 0.0000000E+000, 0.0000000E+000, 5.3886399E+001, 5.8128557E+001, 0.0000000E+000, 4.6759168E-002, 0.0000000E+000, 0.0000000E+000
 1.9382507E+002, 7.7975027E+002, 0.0000000E+000,-2.5255968E+002,-3.6824667E+002,-8.4610361E+001, 9.8224979E-002, 0.0000000E+000, 0.0000000E+000, 7.9292137E+001, 7.4431782E+001, 0.0000000E+000, 4.6851576E-002, 0.0000000E+000, 0.0000000E+000
 1.9411047E+002, 7.3989479E+002, 0.0000000E+000,-2.3902985E+002,-3.7018850E+002,-8.5520055E+001, 9.9677277E-002, 0.0000000E+000, 0.0000000E+000, 4.6418032E+001, 4.5256062E+001, 0.0000000E+000, 4.6946456E-002, 0.0000000E+000, 0.0000000E+000
 1.9443002E+002, 7.7660549E+002, 0.0000000E+000,-2.5925462E+002,-3.7674447E+002,-8.7071565E+001, 9.8315188E-002, 0.0000000E+000, 0.0000000E+000, 5.3408560E+001, 5.3633138E+001, 0.0000000E+000, 4.7038875E-002, 0.0000000E+000, 0.0000000E+000
 1.9472372E+002, 7.7448224E+002, 0.0000000E+000,-2.6492621E+002,-4.1536139E+002,-8.7490228E+001, 9.8733228E-002, 0.0000000E+000, 0.0000000E+000, 1.3747535E+001, 6.8031370E+000, 0.0000000E+000, 4.7132368E-002, 0.0000000E+000, 0.0000000E+000
 1.9500639E+002, 7.6390056E+002, 0.0000000E+000,-2.4680502E+002,-4.4156420E+002,-8.7549280E+001, 9.7546441E-002, 0.0000000E+000, 0.0000000E+000,-8.2288198E+000,-1.1920393E+001, 0.0000000E+000, 4.7218931E-002, 0.0000000E+000, 0.0000000E+000
 1.9530254E+002, 7.8907990E+002, 0.0000000E+000,-2.7545221E+002,-4.3562030E+002,-8.6535991E+001, 9.8557466E-002, 0.0000000E+000, 0.0000000E+000,-1.0766534E+001,-8.4300410E+000, 0.0000000E+000, 4.7310976E-002, 0.0000000E+000, 0.0000000E+000
 1.9561017E+002, 7.7445853E+002, 0.0000000E+000,-2.3890981E+002,-4.2387043E+002,-8.5116033E+001, 9.8733275E-002, 0.0000000E+000, 0.0000000E+000, 2.4993544E+001, 2.6660991E+001, 0.0000000E+000, 4.7397886E-002, 0.0000000E+000, 0.0000000E+000
 1.9592931E+002, 7.6493855E+002, 0.0000000E+000,-2.5293188E+002,-4.2976896E+002,-8.5042781E+001, 9.9187294E-002, 0.0000000E+000, 0.0000000E+000, 1.4666086E-001,-2.7058811E+000, 0.0000000E+000, 4.7495122E-002, 0.0000000E+000, 0.0000000E+000
 1.9622232E+002, 7.7198499E+002, 0.0000000E+000,-2.5311918E+002,-4.2022647E+002,-8.5096300E+001, 9.9719151E-002, 0.0000000E+000, 0.0000000E+000, 1.2811178E+001, 1.3642754E+001, 0.0000000E+000, 4.7590340E-002, 0.0000000E+000, 0.0000000E+000
 1.9650630E+002, 7.8719846E+002, 0.0000000E+000,-2.6019617E+002,-3.9291398E+002,-8.4975313E+001, 9.8037410E-002, 0.0000000E+000, 0.0000000E+000, 4.6100912E+001, 4.9211037E+001, 0.0000000E+000, 4.7676969E-002, 0.0000000E+000, 0.0000000E+000
 1.9680501E+002, 7.9337201E+002, 0.0000000E+000,-2.6235512E+002,-3.8833986E+002,-8.5357391E+001, 9.7587784E-002, 0.0000000E+000, 0.0000000E+000, 5.9332360E+001, 5.7417232E+001, 0.0000000E+000, 4.7764564E-002, 0.0000000E+000, 0.0000000E+000
 1.9711189E+002, 7.6677160E+002, 0.0000000E+000,-2.4977965E+002,-4.0570960E+002,-8.7175594E+001, 9.9259620E-002, 0.0000000E+000, 0.0000000E+000, 2.6702010E+001, 2.4206020E+001, 0.0000000E+000, 4.7857743E-002, 0.0000000E+000, 0.0000000E+000
 1.9741615E+002, 7.9550798E+002, 0.0000000E+000,-2.6008460E+002,-4.0536870E+002,-8.8079055E+001, 9.8953385E-002, 0.0000000E+000, 0.0000000E+000, 4.2338991E+001, 4.2074583E+001, 0.0000000E+000, 4.7950983E-002, 0.0000000E+000, 0.0000000E+000
 1.9770860E+002, 7.8615884E+002, 0.0000000E+000,-2.6272775E+002,-4.2048327E+002,-8.8289768E+001, 9.7209225E-002, 0.0000000E+000, 0.0000000E+000, 1.7767085E+001, 1.4755267E+001, 0.0000000E+000, 4.8042005E-002, 0.0000000E+000, 0.0000000E+000
 1.9800346E+002, 7.9383650E+002, 0.0000000E+000,-2.7300771E+002,-4.2596568E+002,-8.8885212E+001, 9.8906109E-002, 0.0000000E+000, 0.0000000E+000, 7.1117737E+000, 6.0767946E+000, 0.0000000E+000, 4.8131320E-002, 0.0000000E+000, 0.0000000E+000
 1.9830470E+002, 7.8616232E+002, 0.0000000E+000,-2.6205596E+002,-3.9881118E+002,-8.9061758E+001, 9.8558150E-002, 0.0000000E+000, 0.0000000E+000, 3.4007996E+001, 3.6331973E+001, 0.0000000E+000, 4.8223249E-002, 0.0000000E+000, 0.0000000E+000
 1.9861467E+002, 7.9786822E+002, 0.0000000E+000,-2.7172781E+002,-3.7454657E+002,-8.9703602E+001, 9.8747802E-002, 0.0000000E+000, 0.0000000E+000, 6.2454315E+001, 6.1988980E+001, 0.0000000E+000, 4.8314856E-002, 0.0000000E+000, 0.0000000E+000
 1.9891336E+002, 7.8695714E+002, 0.0000000E+000,-2.5473591E+002,-3.6883666E+002,-9.0383506E+001, 9.8935066E-002, 0.0000000E+000, 0.0000000E+000, 7.5790999E+001, 7.3100000E+001, 0.0000000E+000, 4.8408422E-002, 0.0000000E+000, 0.0000000E+000
 1.9921521E+002, 8.0123439E+002, 0.0000000E+000,-2.7569685E+002,-3.6666919E+002,-8.9330371E+001, 1.0069219E-001, 0.0000000E+000, 0.0000000E+000, 6.8446144E+001, 6.9638664E+001, 0.0000000E+000, 4.8499015E-002, 0.0000000E+000, 0.0000000E+000
 1.9952762E+002, 7.8341985E+002, 0.0000000E+000,-2.4431125E+002,-3.9165553E+002,-8.9817692E+001, 1.0053442E-001, 0.0000000E+000, 0.0000000E+000, 5.5679071E+001, 5.7735915E+001, 0.0000000E+000, 4.8591989E-002, 0.0000000E+000, 0.0000000E+000
 1.9980609E+002, 8.1600713E+002, 0.0000000E+000,-2.4612561E+002,-4.0652895E+002,-9.1009006E+001, 1.0287817E-001, 0.0000000E+000, 0.0000000E+000, 7.6015476E+001, 7.2446448E+001, 0.0000000E+000, 4.8683965E-002, 0.0000000E+000, 0.0000000E+000
 2.0013197E+002, 8.0306279E+002, 0.0000000E+000,-2.5009932E+002,-4.1327083E+002,-9.2210289E+001, 1.0240748E-001, 0.0000000E+000, 0.0000000E+000, 5.0660707E+001, 4.7584757E+001, 0.0000000E+000, 4.8765854E-002, 0.0000000E+000, 0.0000000E+000
 2.0042526E+002, 7.9629978E+002, 0.0000000E+000,-2.6139649E+002,-4.1501726E+002,-9.0754070E+001, 9.9569004E-002, 0.0000000E+000, 0.0000000E+000, 3.1635712E+001, 2.9231528E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0071600E+002, 7.9682599E+002, 0.0000000E+000,-2.5202630E+002,-3.9928946E+002,-9.0432949E+001, 1.0063484E-001, 0.0000000E+000, 0.0000000E+000, 5.4644981E+001, 5.5177918E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0101952E+002, 7.9784663E+002, 0.0000000E+000,-2.5810475E+002,-4.0907543E+002,-9.0647004E+001, 1.0044273E-001, 0.0000000E+000, 0.0000000E+000, 4.5429624E+001, 4.0119895E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0130931E+002, 8.0646280E+002, 0.0000000E+000,-2.5688469E+002,-4.2448283E+002,-9.0553488E+001, 9.8401990E-002, 0.0000000E+000, 0.0000000E+000, 3.3120777E+001, 3.4640193E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0160199E+002, 7.9988955E+002, 0.0000000E+000,-2.6667768E+002,-4.4639697E+002,-9.0085031E+001, 1.0166363E-001, 0.0000000E+000, 0.0000000E+000, 3.4551077E+000,-3.1684694E+000, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0191156E+002, 7.9793915E+002, 0.0000000E+000,-2.7176484E+002,-4.7012839E+002,-8.9627419E+001, 1.0318118E-001, 0.0000000E+000, 0.0000000E+000,-3.5150086E+001,-3.3478314E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0222423E+002, 7.9901074E+002, 0.0000000E+000,-2.7451320E+002,-4.5375923E+002,-9.0499080E+001, 1.0090122E-001, 0.0000000E+000, 0.0000000E+000,-1.5688133E+001,-1.9659868E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0253070E+002, 7.7423870E+002, 0.0000000E+000,-2.3906917E+002,-4.1898821E+002,-9.0417670E+001, 1.0082725E-001, 0.0000000E+000, 0.0000000E+000, 2.4666470E+001, 2.5864467E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0281674E+002, 8.2254762E+002, 0.0000000E+000,-2.7145051E+002,-3.8247279E+002,-8.9920692E+001, 1.0227627E-001, 0.0000000E+000, 0.0000000E+000, 7.3897113E+001, 7.8805905E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0311612E+002, 8.1013473E+002, 0.0000000E+000,-2.4860565E+002,-3.6483212E+002,-8.8029536E+001, 1.0294998E-001, 0.0000000E+000, 0.0000000E+000, 1.1670848E+002, 1.0877038E+002, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0341588E+002, 7.6809506E+002, 0.0000000E+000,-2.4424731E+002,-3.6379612E+002,-8.6801322E+001, 1.0156585E-001, 0.0000000E+000, 0.0000000E+000, 7.2823280E+001, 7.3351879E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0372728E+002, 8.1811123E+002, 0.0000000E+000,-2.9310488E+002,-3.7567606E+002,-8.7251577E+001, 1.0119160E-001, 0.0000000E+000, 0.0000000E+000, 6.6055683E+001, 6.2179905E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0400998E+002, 8.3276592E+002, 0.0000000E+000,-2.9388225E+002,-3.8214958E+002,-8.8611034E+001, 1.0036777E-001, 0.0000000E+000, 0.0000000E+000, 6.9552178E+001, 6.8223436E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0432816E+002, 7.9932103E+002, 0.0000000E+000,-2.6180654E+002,-3.8741117E+002,-8.9983094E+001, 1.0167441E-001, 0.0000000E+000, 0.0000000E+000, 6.4429979E+001, 6.0221898E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0461163E+002, 7.8538858E+002, 0.0000000E+000,-2.3928179E+002,-3.8080875E+002,-9.2449491E+001, 1.0175925E-001, 0.0000000E+000, 0.0000000E+000, 7.1985203E+001, 7.2950306E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0492026E+002, 8.1260789E+002, 0.0000000E+000,-2.6129258E+002,-3.7463208E+002,-9.4329796E+001, 1.0360139E-001, 0.0000000E+000, 0.0000000E+000, 8.8384168E+001, 8.2457032E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0521198E+002, 8.1939180E+002, 0.0000000E+000,-2.7509042E+002,-3.8035558E+002,-9.3854548E+001, 1.0341558E-001, 0.0000000E+000, 0.0000000E+000, 7.5643702E+001, 7.0194672E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0552315E+002, 7.9116834E+002, 0.0000000E+000,-2.5412554E+002,-3.8869959E+002,-9.3259835E+001, 1.0294390E-001, 0.0000000E+000, 0.0000000E+000, 6.1896011E+001, 5.5186318E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0580322E+002, 7.7665104E+002, 0.0000000E+000,-2.3956582E+002,-4.0107925E+002,-9.0653747E+001, 1.0248824E-001, 0.0000000E+000, 0.0000000E+000, 5.0282575E+001, 4.5454716E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0611441E+002, 7.9102592E+002, 0.0000000E+000,-2.7575972E+002,-4.1191146E+002,-8.9267870E+001, 1.0269746E-001, 0.0000000E+000, 0.0000000E+000, 1.7354506E+001, 1.4189575E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0642560E+002, 8.1815360E+002, 0.0000000E+000,-2.7536584E+002,-4.0918966E+002,-8.9646128E+001, 1.0361297E-001, 0.0000000E+000, 0.0000000E+000, 4.2812848E+001, 4.4055589E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0670566E+002, 7.9986102E+002, 0.0000000E+000,-2.6888294E+002,-4.0059088E+002,-9.1959773E+001, 1.0390100E-001, 0.0000000E+000, 0.0000000E+000, 4.2305664E+001, 3.8531318E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0701685E+002, 7.9362355E+002, 0.0000000E+000,-2.5843843E+002,-4.0471305E+002,-9.3297306E+001, 1.0500312E-001, 0.0000000E+000, 0.0000000E+000, 3.9756628E+001, 3.7279755E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0731247E+002, 7.9726282E+002, 0.0000000E+000,-2.5950720E+002,-4.0199613E+002,-9.2869473E+001, 1.0386711E-001, 0.0000000E+000, 0.0000000E+000, 4.7408200E+001, 4.2993881E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0760995E+002, 8.1827122E+002, 0.0000000E+000,-2.4951923E+002,-3.9942074E+002,-9.0775910E+001, 1.0349400E-001, 0.0000000E+000, 0.0000000E+000, 7.7935934E+001, 7.8658829E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0791280E+002, 7.9730882E+002, 0.0000000E+000,-2.6110931E+002,-4.0814328E+002,-8.8783448E+001, 1.0265297E-001, 0.0000000E+000, 0.0000000E+000, 4.8184035E+001, 3.9375426E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0820462E+002, 7.7941025E+002, 0.0000000E+000,-2.5533732E+002,-4.1303238E+002,-8.8036336E+001, 1.0179288E-001, 0.0000000E+000, 0.0000000E+000, 2.2277742E+001, 2.3106005E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0851537E+002, 7.9456620E+002, 0.0000000E+000,-2.5861422E+002,-4.1590717E+002,-8.7454613E+001, 1.0429992E-001, 0.0000000E+000, 0.0000000E+000, 3.7704316E+001, 3.2694503E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0883327E+002, 8.2537908E+002, 0.0000000E+000,-2.7094642E+002,-4.2385870E+002,-8.4316229E+001, 1.0448273E-001, 0.0000000E+000, 0.0000000E+000, 4.3050967E+001, 4.6362210E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0912057E+002, 7.8827132E+002, 0.0000000E+000,-2.5190874E+002,-4.2984043E+002,-8.2854959E+001, 1.0356404E-001, 0.0000000E+000, 0.0000000E+000, 3.0031847E+001, 2.3770755E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0941708E+002, 7.9315449E+002, 0.0000000E+000,-2.6822942E+002,-4.2421990E+002,-8.3526405E+001, 1.0239889E-001, 0.0000000E+000, 0.0000000E+000, 1.7634157E+001, 1.7281163E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
 2.0971996E+002, 7.9432540E+002, 0.0000000E+000,-2.4445437E+002,-4.1607768E+002,-8.5728890E+001, 1.0415337E-001, 0.0000000E+000, 0.0000000E+000, 5.0163258E+001, 4.8168618E+001, 0.0000000E+000, 4.8780488E-002, 0.0000000E+000, 0.0000000E+000
